outcome,label,lag,effect,se,t,effect_pw,n_events,n_players,event_mean,control_mean,coverage_all,raw_rate_all,n_events_all,matched_share,usable_share
wp_loss_q,B_FM+,2,-0.0007283654367731461,0.0011309037513607223,-0.6440560798359406,-0.0003835448564497204,10137,135,0.02335097224343818,0.02407933768021133,,,38267,0.8565,0.6335625
wp_loss_q,B_FM+,3,-0.00018691999732104697,0.0012634999843507873,-0.14793826643147162,-0.0005003925038948948,9357,135,0.024431296441632427,0.024618216438953476,,,38267,0.8565,0.5848125
blunder_q,A_1300-1600,0,1.0,0.0,,1.0,5279,441,1.0,0.0,,,9938,0.8393036828335682,0.5311933990742604
blunder_q,A_1300-1600,1,-0.10488615649288209,0.017424935896471636,-6.019313764828278,-0.19485809026453071,4714,436,0.2409843020789139,0.345870458571796,0.8596297041658282,0.25880838113075033,9938,0.8393036828335682,0.47434091366472125
blunder_q,A_1300-1600,2,-0.002943764165982243,0.014381578090479479,-0.20468992675643835,-0.039257861335840624,4344,433,0.22997237569060774,0.23291613985658996,,,9938,0.8393036828335682,0.43711008251157174
blunder_q,A_1300-1600,3,0.014971071927260975,0.01441740776718904,1.0384024762989612,0.016373331067244305,4050,428,0.20839506172839506,0.1934239898011341,,,9938,0.8393036828335682,0.4075266653250151
blunder_q,B_1300-1600,0,0.2815891116424499,0.012041357812204168,23.38516270624011,0.3219103373706139,5437,446,0.2815891116424499,0.0,,,13443,0.807185896005356,0.4044484118128394
blunder_q,B_1300-1600,1,-0.07544059212329962,0.013726367698716753,-5.496034623227556,-0.09856374076470069,4802,436,0.10037484381507705,0.17581543593837667,0.6493342259912221,0.11673731240691947,13443,0.807185896005356,0.3572119318604478
blunder_q,B_1300-1600,2,-0.008691154106040891,0.013404610813178798,-0.6483704918531575,-0.009362286868409116,4462,433,0.13917525773195877,0.14786641183799965,,,13443,0.807185896005356,0.3319199583426318
blunder_q,B_1300-1600,3,-0.006543735944036537,0.014577433533594999,-0.4488949257738622,-0.011067481920786578,4123,424,0.14964831433422265,0.1561920502782592,,,13443,0.807185896005356,0.30670237298222125
blunder_q,A_1600-1900,0,1.0,0.0,,1.0,6234,425,1.0,0.0,,,10936,0.8533284564740308,0.5700438917337235
blunder_q,A_1600-1900,1,-0.11217468475819523,0.013892061234601877,-8.074732961786427,-0.19420152893136539,5573,419,0.21209402476224654,0.32426870952044173,0.8641185076810534,0.22920634920634922,10936,0.8533284564740308,0.5096013167520117
blunder_q,A_1600-1900,2,-0.034057330683042134,0.014770369808667944,-2.30578727034009,-0.06533873745676526,5118,412,0.19792887846815163,0.23198620915119378,,,10936,0.8533284564740308,0.46799561082662766
blunder_q,A_1600-1900,3,0.036235791628446375,0.014093374083030677,2.5711225299892226,0.02259320714742623,4685,407,0.20853788687299893,0.17230209524455256,,,10936,0.8533284564740308,0.42840160936356986
blunder_q,B_1600-1900,0,0.2673822492790772,0.010806593608929207,24.742509893047725,0.26928145476297666,6242,436,0.2673822492790772,0.0,,,14018,0.817306320445142,0.44528463404194607
